1,1,3,0,2003,6854
2,2,3,0,2003,275
3,3,3,0,2003,9982
4,4,3,0,2003,11276
5,5,3,0,2003,264
6,6,3,0,2003,1428
7,7,3,0,2003,2838
8,8,3,0,2003,2186
9,9,3,0,2003,1780
10,10,3,0,2003,18730
11,11,3,0,2003,4234
12,12,3,0,2003,4427
13,13,3,0,2003,1377
14,14,3,0,2003,4696
15,15,3,0,2003,2874
16,16,3,0,2003,64
17,17,3,0,2003,272
18,18,3,0,2003,157
19,19,3,0,2003,2901
20,1,3,0,2004,6929
21,2,3,0,2004,156
22,3,3,0,2004,8011
23,4,3,0,2004,11276
24,5,3,0,2004,265
25,6,3,0,2004,1879
26,7,3,0,2004,2491
27,8,3,0,2004,1936
28,9,3,0,2004,2118
29,10,3,0,2004,17193
30,11,3,0,2004,27034
31,12,3,0,2004,4694
32,13,3,0,2004,1122
33,14,3,0,2004,5691
34,15,3,0,2004,1272
35,16,3,0,2004,103
36,17,3,0,2004,68
37,18,3,0,2004,145
38,19,3,0,2004,1949
39,1,3,0,2005,5738
40,2,3,0,2005,235
41,3,3,0,2005,9383
42,4,3,0,2005,8236
43,5,3,0,2005,224
44,6,3,0,2005,1805
45,7,3,0,2005,2759
46,8,3,0,2005,1971
47,9,3,0,2005,2509
48,10,3,0,2005,14900
49,11,3,0,2005,7291
50,12,3,0,2005,2947
51,13,3,0,2005,1436
52,14,3,0,2005,5510
53,15,3,0,2005,1689
54,16,3,0,2005,137
55,17,3,0,2005,64
56,18,3,0,2005,163
57,19,3,0,2005,3723
58,1,3,0,2006,5309
59,2,3,0,2006,273
60,3,3,0,2006,10879
61,4,3,0,2006,7900
62,5,3,0,2006,350
63,6,3,0,2006,2119
64,7,3,0,2006,2700
65,8,3,0,2006,2194
66,9,3,0,2006,4490
67,10,3,0,2006,17036
68,11,3,0,2006,13895
69,12,3,0,2006,3878
70,13,3,0,2006,1398
71,14,3,0,2006,5320
72,15,3,0,2006,1689
73,16,3,0,2006,97
74,17,3,0,2006,52
75,18,3,0,2006,267
76,19,3,0,2006,2059
77,1,3,0,2007,5808
78,2,3,0,2007,216
79,3,3,0,2007,10417
80,4,3,0,2007,5021
81,5,3,0,2007,207
82,6,3,0,2007,2926
83,7,3,0,2007,2213
84,8,3,0,2007,1922
85,9,3,0,2007,2439
86,10,3,0,2007,18017
87,11,3,0,2007,8329
88,12,3,0,2007,3252
89,13,3,0,2007,1576
90,14,3,0,2007,5420
91,15,3,0,2007,1472
92,16,3,0,2007,106
93,17,3,0,2007,73
94,18,3,0,2007,184
95,19,3,0,2007,2814
96,1,3,0,2008,6891
97,2,3,0,2008,328
98,3,3,0,2008,9134
99,4,3,0,2008,4877
100,5,3,0,2008,224
101,6,3,0,2008,4373
102,7,3,0,2008,2198
103,8,3,0,2008,2687
104,9,3,0,2008,1837
105,10,3,0,2008,17830
106,11,3,0,2008,16507
107,12,3,0,2008,4086
